case_cnr,event_date,event_type,stage,purpose,adjournment_flag,substantive_flag,judge_ref,synthetic_event_note,data_label
SYN/OT/CS/2024/001071,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2024-07-24,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2024-09-21,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2024-11-23,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2025-01-25,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2025-03-29,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2025-05-31,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2025-08-02,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2025-10-04,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2025-12-06,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2026-02-07,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2026-04-11,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2026-07-15,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001118,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2024-07-24,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2024-10-15,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2025-01-19,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2025-04-24,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2025-07-29,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2025-11-02,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2025-12-16,JUDGE_CHANGE,Filing / Registration,Bench/Judge change,0,0,SYN-BENCH-10,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2026-02-05,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2026-05-27,HEARING,Filing / Registration,Hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001223,2026-08-15,STAGE_SNAPSHOT,Filing / Registration,Filing / Registration,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001224,2024-10-01,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001224,2025-02-14,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001224,2025-07-01,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001224,2025-11-15,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001224,2026-07-20,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001224,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2024-04-03,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2024-04-29,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2025-11-01,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-01-08,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-02,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-01-18,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-02-22,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001302,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2024-08-24,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2024-10-23,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2024-12-28,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2025-03-04,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2025-05-09,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2025-07-14,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2025-09-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2025-11-24,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2026-01-29,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2026-04-05,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2026-06-30,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001336,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2024-02-28,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2024-05-06,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2024-07-21,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2024-10-04,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2024-12-19,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2025-03-04,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2025-05-19,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2025-08-03,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2025-10-17,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2026-01-01,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2026-03-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2026-07-04,JUDGE_CHANGE,Pleadings / Issues,Bench/Judge change,0,0,SYN-BENCH-08,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2026-07-26,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001360,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2024-10-21,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2024-12-09,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2025-02-08,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2025-04-11,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2025-06-11,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2025-08-12,ORDER,Evidence / Argument,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2025-10-12,ORDER,Evidence / Argument,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2025-12-13,HEARING,Evidence / Argument,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2026-02-12,ORDER,Evidence / Argument,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2026-04-07,HEARING,Evidence / Argument,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2026-04-15,ADJOURNMENT,Evidence / Argument,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001404,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2024-10-16,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2024-12-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2025-02-24,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2025-05-02,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2025-07-08,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2025-09-14,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2025-11-20,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2026-01-26,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2026-04-03,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2026-07-21,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001412,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2024-11-19,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-01-12,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-03-18,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-05-21,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-07-25,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-09-27,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-10-20,HEARING,Evidence / Argument,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2025-12-01,ORDER,Evidence / Argument,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2026-02-03,ORDER,Evidence / Argument,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2026-04-09,ADJOURNMENT,Evidence / Argument,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001452,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2024-03-09,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2024-06-20,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2024-10-10,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2025-01-31,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2025-05-23,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2025-09-12,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2026-01-03,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2026-07-25,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001502,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2024-03-03,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2024-03-21,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2025-10-18,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2025-12-15,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-04,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001509,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2024-07-09,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2024-10-22,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2025-02-09,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2025-05-31,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2025-09-18,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2025-12-18,JUDGE_CHANGE,Filing / Registration,Bench/Judge change,0,0,SYN-BENCH-03,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2026-01-07,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2026-07-12,HEARING,Filing / Registration,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001525,2026-08-15,STAGE_SNAPSHOT,Filing / Registration,Filing / Registration,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2024-05-31,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2024-08-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2024-11-16,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2025-02-15,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2025-05-17,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2025-08-16,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2025-11-15,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2026-02-14,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2026-04-23,HEARING,Summons / Appearance,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2026-05-17,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-02,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001552,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2024-09-20,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2025-06-23,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2025-07-23,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2025-08-22,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2025-11-22,JUDGE_CHANGE,Evidence / Argument,Bench/Judge change,0,0,SYN-BENCH-01,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2026-07-12,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001632,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2024-11-04,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2025-02-12,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2025-06-02,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2025-09-20,ADJOURNMENT,Evidence / Argument,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2025-12-18,JUDGE_CHANGE,Evidence / Argument,Bench/Judge change,0,0,SYN-BENCH-03,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2025-12-30,HEARING,Evidence / Argument,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2026-01-08,HEARING,Evidence / Argument,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001651,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001792,2024-05-29,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001792,2024-09-01,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001792,2024-12-12,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001792,2025-03-24,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
