synthetic_cnr,state,district,court_establishment,case_type,act_section_bucket,tier,filing_year,filing_year_bucket,case_age_days,current_stage,days_in_current_stage,days_since_substantive_event,adjournment_count,adjournment_streak,judge_change_count,stage_deviation_ratio,cohort_size,cohort_percentile,bottleneck_type,actionability_level,triage_confidence,structural_stall_label,triage_score,data_label,generation_source
SYN/KL/BA/2023/008146,Kerala,Thiruvananthapuram,KERALA_DC_04,BA,BAIL_GENERAL,district,2023,2022,1234,Evidence / Argument,198,0,0,0,1,0.91,8,,UNKNOWN,LOW,LOW,0,5.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/WP_C/2021/008147,Kerala,Thiruvananthapuram,KERALA_DC_02,WP_C,WRIT_GENERAL,district,2021,2020,2035,Pleadings / Issues,67,0,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2020/008148,Uttar Pradesh,Vijayawada,UTTAR__DC_04,CS,CPC_GENERAL,district,2020,2020,2178,Evidence / Argument,56,0,0,0,0,0.16,5,,UNKNOWN,LOW,LOW,0,1.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/008149,Gujarat,Vijayawada,GUJARA_DC_04,CS,CPC_GENERAL,district,2023,2022,1299,Summons / Appearance,73,34,0,0,0,0.43,2,,UNKNOWN,LOW,LOW,0,5.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/WP_C/2024/008150,Andhra Pradesh,Kolkata,ANDHRA_DC_02,WP_C,WRIT_GENERAL,district,2024,2024,622,Summons / Appearance,102,230,0,0,1,0.77,7,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,33.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2024/008151,Rajasthan,Kolkata,RAJAST_DC_01,BA,BAIL_GENERAL,district,2024,2024,861,Final Arguments / Judgment,51,38,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,9.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2018/008152,Maharashtra,Vijayawada,MAHARA_DC_02,CS,CPC_GENERAL,district,2018,2018,2797,Evidence / Argument,112,10,0,0,0,0.63,2,,UNKNOWN,LOW,LOW,0,4.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/MACA/2023/008153,Telangana,Varanasi,TELANG_DC_04,MACA,MOTOR_ACCIDENT,district,2023,2022,1089,Evidence / Argument,148,26,0,0,0,0.91,2,,UNKNOWN,LOW,LOW,0,7.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2023/008154,Haryana,Vijayawada,HARYAN_DC_03,BA,BAIL_GENERAL,district,2023,2022,1311,Final Arguments / Judgment,83,2,0,0,0,1.06,2,,UNKNOWN,LOW,LOW,0,6.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2023/008155,Tamil Nadu,Varanasi,TAMIL__DC_04,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1214,Evidence / Argument,142,0,0,0,1,1.0,1,,UNKNOWN,LOW,LOW,0,6.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/WP_C/2023/008156,Uttar Pradesh,Lucknow,UTTAR__DC_05,WP_C,WRIT_GENERAL,district,2023,2022,1052,Evidence / Argument,347,236,3,3,1,2.12,6,,WITNESS_DELAY,MEDIUM,LOW,1,48.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2023/008157,Kerala,Guntur,KERALA_DC_04,BA,BAIL_GENERAL,district,2023,2022,1230,Pleadings / Issues,157,145,0,0,2,1.85,5,,JUDGE_CHANGE,MEDIUM,LOW,1,27.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/MACA/2023/008158,Maharashtra,Lucknow,MAHARA_DC_02,MACA,MOTOR_ACCIDENT,district,2023,2022,1155,Final Arguments / Judgment,63,19,0,0,1,1.05,3,,UNKNOWN,LOW,LOW,0,7.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2020/008159,Andhra Pradesh,Vijayawada,ANDHRA_DC_02,CS,CPC_GENERAL,district,2020,2020,2198,Summons / Appearance,88,41,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,9.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2022/008160,Assam,Pune,ASSAM_DC_02,CS,CPC_GENERAL,district,2022,2022,1605,Evidence / Argument,69,44,0,0,0,0.66,3,,UNKNOWN,LOW,LOW,0,7.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2023/008161,Gujarat,Thiruvananthapuram,GUJARA_DC_03,BA,BAIL_GENERAL,district,2023,2022,1022,Evidence / Argument,338,99,1,1,1,1.12,2,,UNKNOWN,LOW,LOW,1,17.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2022/008162,Maharashtra,Pune,MAHARA_DC_02,CS,CPC_GENERAL,district,2022,2022,1578,Evidence / Argument,141,20,0,0,0,0.8,11,,UNKNOWN,LOW,LOW,0,6.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2023/008163,Chhattisgarh,Pune,CHHATT_DC_01,WP_C,WRIT_GENERAL,district,2023,2022,1271,Evidence / Argument,233,259,0,0,2,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,37.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/BA/2024/008164,Uttar Pradesh,Delhi,UTTAR__DC_03,BA,BAIL_GENERAL,district,2024,2024,899,Filing / Registration,7,35,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,8.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2022/008165,Maharashtra,Kolkata,MAHARA_DC_02,BA,BAIL_GENERAL,district,2022,2022,1621,Final Arguments / Judgment,69,22,0,0,0,0.95,4,,UNKNOWN,LOW,LOW,0,7.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2024/008166,Assam,Pune,ASSAM_DC_04,WP_C,WRIT_GENERAL,district,2024,2024,646,Filing / Registration,6,28,0,0,0,1.0,2,,UNKNOWN,LOW,LOW,0,8.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2023/008167,Maharashtra,Lucknow,MAHARA_DC_02,BA,BAIL_GENERAL,district,2023,2022,1250,Final Arguments / Judgment,44,25,0,0,1,0.6,4,,UNKNOWN,LOW,LOW,0,5.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2022/008168,Maharashtra,Vijayawada,MAHARA_DC_04,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1443,Pleadings / Issues,117,13,0,0,0,0.96,6,,UNKNOWN,LOW,LOW,0,6.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/CRL_A/2024/008169,Kerala,Delhi,KERALA_DC_02,CRL_A,CRIMINAL_APPEAL,district,2024,2024,619,Evidence / Argument,152,22,0,0,0,0.78,2,,UNKNOWN,LOW,LOW,0,6.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2022/008170,Assam,Guntur,ASSAM_DC_04,WP_C,WRIT_GENERAL,district,2022,2022,1619,Summons / Appearance,63,43,0,0,1,0.33,2,,UNKNOWN,LOW,LOW,0,5.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2024/008171,Maharashtra,Jaipur,MAHARA_DC_04,BA,BAIL_GENERAL,district,2024,2024,623,Summons / Appearance,185,132,6,6,0,1.04,8,,SUMMONS_DELAY,HIGH,LOW,1,47.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2021/008172,Karnataka,Jaipur,KARNAT_DC_03,CS,CPC_GENERAL,district,2021,2020,2042,Pleadings / Issues,109,3,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2024/008173,Maharashtra,Thiruvananthapuram,MAHARA_DC_05,BA,BAIL_GENERAL,district,2024,2024,663,Evidence / Argument,78,12,0,0,1,0.56,8,,UNKNOWN,LOW,LOW,0,4.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2023/008174,Maharashtra,Varanasi,MAHARA_DC_02,BA,BAIL_GENERAL,district,2023,2022,1306,Evidence / Argument,207,20,0,0,0,1.1,11,,UNKNOWN,LOW,LOW,0,8.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2022/008175,Punjab,Vijayawada,PUNJAB_DC_03,BA,BAIL_GENERAL,district,2022,2022,1366,Filing / Registration,15,44,0,0,0,0.94,4,,UNKNOWN,LOW,LOW,0,9.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2022/008176,Tamil Nadu,Pune,TAMIL__DC_03,CS,CPC_GENERAL,district,2022,2022,1366,Pleadings / Issues,177,161,0,0,1,1.0,1,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,29.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2021/008177,Maharashtra,Bhopal,MAHARA_DC_04,BA,BAIL_GENERAL,district,2021,2020,1733,Summons / Appearance,164,211,6,6,1,1.06,10,,SUMMONS_DELAY,HIGH,LOW,1,53.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2024/008178,Karnataka,Varanasi,KARNAT_DC_01,CS,CPC_GENERAL,district,2024,2024,955,Pleadings / Issues,154,42,0,0,0,1.15,2,,UNKNOWN,LOW,LOW,0,10.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CRL_A/2024/008179,Delhi,Vijayawada,DELHI_DC_05,CRL_A,CRIMINAL_APPEAL,district,2024,2024,836,Final Arguments / Judgment,55,56,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,10.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2023/008180,Uttar Pradesh,Delhi,UTTAR__DC_02,CS,CPC_GENERAL,district,2023,2022,1185,Pleadings / Issues,102,41,0,0,0,1.08,6,,UNKNOWN,LOW,LOW,0,9.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CRL_A/2022/008181,Uttar Pradesh,Pune,UTTAR__DC_03,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1610,Pleadings / Issues,111,49,0,0,1,1.19,7,,UNKNOWN,LOW,LOW,0,11.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2023/008182,Maharashtra,Pune,MAHARA_DC_05,BA,BAIL_GENERAL,district,2023,2022,1040,Summons / Appearance,112,69,0,0,3,0.8,14,,JUDGE_CHANGE,MEDIUM,LOW,1,17.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/BA/2024/008183,Delhi,Lucknow,DELHI_DC_01,BA,BAIL_GENERAL,district,2024,2024,844,Pleadings / Issues,87,113,1,1,3,0.61,5,,JUDGE_CHANGE,MEDIUM,LOW,1,20.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2020/008184,Uttar Pradesh,Varanasi,UTTAR__DC_04,CS,CPC_GENERAL,district,2020,2020,2255,Summons / Appearance,269,293,5,5,2,1.5,5,,SUMMONS_DELAY,HIGH,LOW,1,63.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/WP_C/2020/008185,Kerala,Delhi,KERALA_DC_02,WP_C,WRIT_GENERAL,district,2020,2020,2318,Evidence / Argument,281,147,1,1,0,0.92,2,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,29.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2022/008186,Rajasthan,Thane,RAJAST_DC_04,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1559,Summons / Appearance,169,218,6,6,2,0.75,2,,SUMMONS_DELAY,HIGH,LOW,1,52.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/MACA/2021/008187,Chhattisgarh,Vijayawada,CHHATT_DC_01,MACA,MOTOR_ACCIDENT,district,2021,2020,1939,Summons / Appearance,20,29,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,8.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2024/008188,Andhra Pradesh,Kochi,ANDHRA_DC_05,CS,CPC_GENERAL,district,2024,2024,621,Evidence / Argument,71,0,0,0,1,0.28,2,,UNKNOWN,LOW,LOW,0,1.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2023/008189,Maharashtra,Varanasi,MAHARA_DC_01,BA,BAIL_GENERAL,district,2023,2022,1213,Evidence / Argument,98,21,0,0,1,0.7,15,40.0,UNKNOWN,LOW,HIGH,0,11.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/WP_C/2024/008190,Uttar Pradesh,Guntur,UTTAR__DC_01,WP_C,WRIT_GENERAL,district,2024,2024,824,Summons / Appearance,51,40,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,9.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2020/008191,Haryana,Varanasi,HARYAN_DC_03,CRL_A,CRIMINAL_APPEAL,district,2020,2020,2378,Evidence / Argument,193,178,3,3,1,1.0,1,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,36.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/BA/2023/008192,Delhi,Lucknow,DELHI_DC_04,BA,BAIL_GENERAL,district,2023,2022,1271,Summons / Appearance,69,17,0,0,0,1.0,7,,UNKNOWN,LOW,LOW,0,7.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/BA/2021/008193,Uttar Pradesh,Kolkata,UTTAR__DC_01,BA,BAIL_GENERAL,district,2021,2020,1782,Summons / Appearance,239,206,3,3,1,1.94,8,,SUMMONS_DELAY,HIGH,LOW,1,54.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/WP_C/2023/008194,Maharashtra,Delhi,MAHARA_DC_04,WP_C,WRIT_GENERAL,district,2023,2022,1130,Pleadings / Issues,86,19,0,0,0,0.67,4,,UNKNOWN,LOW,LOW,0,5.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2020/008195,Assam,Kolkata,ASSAM_DC_05,BA,BAIL_GENERAL,district,2020,2020,2125,Summons / Appearance,195,110,1,1,2,1.29,3,,JUDGE_CHANGE,MEDIUM,LOW,1,28.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2019/008196,Maharashtra,Delhi,MAHARA_DC_01,CS,CPC_GENERAL,district,2019,2018,2772,Final Arguments / Judgment,141,268,2,2,2,1.36,2,,JUDGE_CHANGE,MEDIUM,LOW,1,44.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2024/008197,Punjab,Bhopal,PUNJAB_DC_01,CRL_A,CRIMINAL_APPEAL,district,2024,2024,901,Evidence / Argument,156,7,0,0,1,1.11,2,,UNKNOWN,LOW,LOW,0,7.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2022/008198,Bihar,Vijayawada,BIHAR_DC_05,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1653,Evidence / Argument,424,111,3,3,0,0.98,2,,UNKNOWN,LOW,LOW,1,21.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/WP_C/2021/008199,Maharashtra,Varanasi,MAHARA_DC_05,WP_C,WRIT_GENERAL,district,2021,2020,2040,Final Arguments / Judgment,68,6,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2024/008200,Bihar,Jaipur,BIHAR_DC_05,CS,CPC_GENERAL,district,2024,2024,676,Summons / Appearance,57,36,0,0,0,0.47,4,,UNKNOWN,LOW,LOW,0,5.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2019/008201,Bihar,Delhi,BIHAR_DC_03,BA,BAIL_GENERAL,district,2019,2018,2667,Evidence / Argument,83,20,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,7.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2023/008202,Andhra Pradesh,Delhi,ANDHRA_DC_01,CS,CPC_GENERAL,district,2023,2022,1194,Final Arguments / Judgment,44,19,0,0,0,0.62,5,,UNKNOWN,LOW,LOW,0,5.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/CRL_A/2024/008203,Kerala,Vijayawada,KERALA_DC_01,CRL_A,CRIMINAL_APPEAL,district,2024,2024,672,Final Arguments / Judgment,146,93,0,0,2,1.7,3,,JUDGE_CHANGE,MEDIUM,LOW,1,24.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/MACA/2018/008204,Maharashtra,Bhopal,MAHARA_DC_04,MACA,MOTOR_ACCIDENT,district,2018,2018,2995,Final Arguments / Judgment,173,248,0,0,0,1.38,2,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,38.9,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/WP_C/2024/008205,Maharashtra,Vijayawada,MAHARA_DC_05,WP_C,WRIT_GENERAL,district,2024,2024,916,Filing / Registration,16,25,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,8.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/MACA/2024/008206,Maharashtra,Thane,MAHARA_DC_04,MACA,MOTOR_ACCIDENT,district,2024,2024,935,Evidence / Argument,198,9,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2022/008207,Kerala,Jaipur,KERALA_DC_05,BA,BAIL_GENERAL,district,2022,2022,1423,Pleadings / Issues,71,29,0,0,1,0.79,8,,UNKNOWN,LOW,LOW,0,7.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/BA/2024/008208,Andhra Pradesh,Jaipur,ANDHRA_DC_05,BA,BAIL_GENERAL,district,2024,2024,699,Pleadings / Issues,149,56,0,0,1,1.56,4,,UNKNOWN,LOW,LOW,0,14.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/008209,Odisha,Guntur,ODISHA_DC_05,CS,CPC_GENERAL,district,2023,2022,1104,Evidence / Argument,132,30,0,0,0,0.82,3,,UNKNOWN,LOW,LOW,0,7.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/WP_C/2023/008210,Kerala,Bhopal,KERALA_DC_01,WP_C,WRIT_GENERAL,district,2023,2022,1303,Pleadings / Issues,326,291,0,0,2,2.18,4,,JUDGE_CHANGE,MEDIUM,LOW,1,47.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/WP_C/2020/008211,Andhra Pradesh,Vijayawada,ANDHRA_DC_01,WP_C,WRIT_GENERAL,district,2020,2020,2293,Evidence / Argument,204,50,0,0,0,0.68,2,,UNKNOWN,LOW,LOW,0,8.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/WP_C/2023/008212,Maharashtra,Pune,MAHARA_DC_03,WP_C,WRIT_GENERAL,district,2023,2022,1232,Filing / Registration,33,86,0,0,2,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,19.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2020/008213,Bihar,Kolkata,BIHAR_DC_02,BA,BAIL_GENERAL,district,2020,2020,2085,Summons / Appearance,86,0,0,0,0,0.71,5,,UNKNOWN,LOW,LOW,0,4.3,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/BA/2019/008214,Maharashtra,Pune,MAHARA_DC_02,BA,BAIL_GENERAL,district,2019,2018,2423,Final Arguments / Judgment,95,180,2,2,3,0.65,3,,JUDGE_CHANGE,MEDIUM,LOW,1,25.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/MACA/2021/008215,Uttar Pradesh,Delhi,UTTAR__DC_04,MACA,MOTOR_ACCIDENT,district,2021,2020,1862,Evidence / Argument,138,33,0,0,0,1.04,2,,UNKNOWN,LOW,LOW,0,9.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/CS/2022/008216,Delhi,Jaipur,DELHI_DC_04,CS,CPC_GENERAL,district,2022,2022,1443,Summons / Appearance,361,168,4,4,0,3.06,7,,SUMMONS_DELAY,HIGH,LOW,1,60.4,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2022/008217,Kerala,Vijayawada,KERALA_DC_03,BA,BAIL_GENERAL,district,2022,2022,1593,Final Arguments / Judgment,65,28,0,0,1,1.07,2,,UNKNOWN,LOW,LOW,0,8.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2020/008218,Kerala,Varanasi,KERALA_DC_01,BA,BAIL_GENERAL,district,2020,2020,2214,Summons / Appearance,353,185,3,3,1,2.78,6,,SUMMONS_DELAY,HIGH,LOW,1,58.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/AP/CS/2023/008219,Andhra Pradesh,Varanasi,ANDHRA_DC_02,CS,CPC_GENERAL,district,2023,2022,1107,Final Arguments / Judgment,62,14,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,7.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2022/008220,Kerala,Delhi,KERALA_DC_02,BA,BAIL_GENERAL,district,2022,2022,1536,Evidence / Argument,450,183,0,0,2,1.31,6,,JUDGE_CHANGE,MEDIUM,LOW,1,33.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2020/008221,Maharashtra,Bhopal,MAHARA_DC_01,CS,CPC_GENERAL,district,2020,2020,2401,Evidence / Argument,273,128,4,4,0,1.0,5,,REPEATED_ADJOURNMENT,HIGH,LOW,1,44.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2023/008222,Maharashtra,Kochi,MAHARA_DC_03,CRL_A,CRIMINAL_APPEAL,district,2023,2022,1017,Summons / Appearance,16,24,0,0,0,0.18,7,,UNKNOWN,LOW,LOW,0,3.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2019/008223,Madhya Pradesh,Lucknow,MADHYA_DC_04,CS,CPC_GENERAL,district,2019,2018,2687,Filing / Registration,28,146,0,0,3,1.0,1,,JUDGE_CHANGE,MEDIUM,LOW,1,22.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2024/008224,Assam,Vijayawada,ASSAM_DC_02,WP_C,WRIT_GENERAL,district,2024,2024,776,Pleadings / Issues,88,0,0,0,1,1.0,3,,UNKNOWN,LOW,LOW,0,6.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2022/008225,Rajasthan,Bhopal,RAJAST_DC_05,BA,BAIL_GENERAL,district,2022,2022,1542,Evidence / Argument,423,180,2,2,0,3.08,4,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,47.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CS/2023/008226,Chhattisgarh,Bhopal,CHHATT_DC_02,CS,CPC_GENERAL,district,2023,2022,1162,Evidence / Argument,170,44,0,0,1,1.0,5,,UNKNOWN,LOW,LOW,0,9.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/WP_C/2022/008227,Bihar,Delhi,BIHAR_DC_03,WP_C,WRIT_GENERAL,district,2022,2022,1492,Final Arguments / Judgment,66,37,0,0,0,1.18,2,,UNKNOWN,LOW,LOW,0,10.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2022/008228,Madhya Pradesh,Kochi,MADHYA_DC_03,CRL_A,CRIMINAL_APPEAL,district,2022,2022,1395,Evidence / Argument,30,29,0,0,1,0.28,2,,UNKNOWN,LOW,LOW,0,4.1,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/MACA/2021/008229,Kerala,Delhi,KERALA_DC_04,MACA,MOTOR_ACCIDENT,district,2021,2020,1981,Pleadings / Issues,110,14,0,0,0,1.43,4,,UNKNOWN,LOW,LOW,0,9.7,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CRL_A/2024/008230,Maharashtra,Lucknow,MAHARA_DC_05,CRL_A,CRIMINAL_APPEAL,district,2024,2024,729,Pleadings / Issues,77,42,0,0,0,1.0,5,,UNKNOWN,LOW,LOW,0,9.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2021/008231,Jharkhand,Vijayawada,JHARKH_DC_02,BA,BAIL_GENERAL,district,2021,2020,1713,Filing / Registration,9,7,0,0,0,1.0,1,,UNKNOWN,LOW,LOW,0,6.6,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/DL/WP_C/2023/008232,Delhi,Thiruvananthapuram,DELHI_DC_03,WP_C,WRIT_GENERAL,district,2023,2022,1304,Final Arguments / Judgment,79,12,0,0,0,1.0,3,,UNKNOWN,LOW,LOW,0,7.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/UP/CS/2023/008233,Uttar Pradesh,Thane,UTTAR__DC_04,CS,CPC_GENERAL,district,2023,2022,1024,Summons / Appearance,143,194,3,3,2,0.51,11,,JUDGE_CHANGE,MEDIUM,LOW,1,35.2,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/CRL_A/2021/008234,Telangana,Vijayawada,TELANG_DC_04,CRL_A,CRIMINAL_APPEAL,district,2021,2020,1879,Summons / Appearance,191,171,0,0,0,1.62,2,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,34.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/MH/CS/2024/008235,Maharashtra,Delhi,MAHARA_DC_05,CS,CPC_GENERAL,district,2024,2024,732,Summons / Appearance,151,209,1,1,0,0.77,9,,PROCEDURAL_INACTIVITY,MEDIUM,LOW,1,34.0,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/KL/BA/2023/008236,Kerala,Thane,KERALA_DC_05,BA,BAIL_GENERAL,district,2023,2022,1130,Evidence / Argument,238,225,2,2,1,1.18,10,,WITNESS_DELAY,MEDIUM,LOW,1,39.8,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
SYN/OT/BA/2022/008237,Karnataka,Varanasi,KARNAT_DC_04,BA,BAIL_GENERAL,district,2022,2022,1463,Summons / Appearance,173,142,5,5,0,2.11,5,,SUMMONS_DELAY,HIGH,LOW,1,54.5,SYNTHETIC_AUGMENTED,Real-data-informed synthetic generator
